,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_evening,normalized_score,sentiment,trading_date,prev_trading_date,sector
196,SHOP,0.0,0.0,-0.5645158176248526,0.0,551706.0,0.0,BEARISH,2025-05-21,2025-05-20,E-Commerce
198,SMCI,0.0,0.0,-0.5474426857490143,0.0,2694230.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
199,SNAP,0.0,0.0,-0.8642020342555967,0.0,998181.0,0.0,BEARISH,2025-05-21,2025-05-20,Social Media
211,T,0.0,0.0,-0.3860533184072661,0.0,1245083.0,0.0,BEARISH,2025-05-21,2025-05-20,Telecom
180,RIO,0.0,0.0,-0.2305836318829416,0.0,201650.0,0.0,BEARISH,2025-05-21,2025-05-20,Mining
206,SPOT,0.0,0.0,-0.3759652588084896,0.0,120117.0,0.0,BEARISH,2025-05-21,2025-05-20,Streaming
205,SPHR,0.0,0.0,-0.4684581018489423,0.0,31082.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
203,SPCE,0.0,0.0,-1.536519312192987,0.0,241283.0,0.0,BEARISH,2025-05-21,2025-05-20,Space Tourism
202,SONY,0.0,0.0,-0.33305677425334196,0.0,93132.0,0.0,BEARISH,2025-05-21,2025-05-20,Electronics
201,SOFI,0.0,0.0,-0.7967077998633959,0.0,3040200.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
200,SNOW,0.0,0.0,-0.5401883144099713,0.0,513872.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
209,STLD,0.0,0.0,-0.17078340348921997,0.0,24548.0,0.0,BEARISH,2025-05-21,2025-05-20,Steel
210,SWKS,0.0,0.0,-0.2933685689447967,0.0,87172.0,0.0,BEARISH,2025-05-21,2025-05-20,Semiconductor
213,TEAM,0.0,0.0,-0.3993891516105919,0.0,67270.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
214,TEM,0.0,0.04723619079484731,-0.8869880746234075,-0.04723619079484731,299544.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
215,TGT,0.0,0.0,-0.45666013203089556,0.0,684942.0,0.0,BEARISH,2025-05-21,2025-05-20,Retail
216,TM,0.0,0.0,-0.2115180509064414,0.0,24236.0,0.0,BEARISH,2025-05-21,2025-05-20,Auto Manufacturing
217,TMO,0.0,0.0,-0.28726020313671796,0.0,57297.0,0.0,BEARISH,2025-05-21,2025-05-20,Life Sciences
219,TNA,0.0,0.0,-0.8277940242434771,0.0,315339.0,0.0,BEARISH,2025-05-21,2025-05-20,Leveraged Index
220,TQQQ,0.0,0.06789694644960584,-0.7983754768741335,0.06789694644960584,1051797.0,0.0,BEARISH,2025-05-21,2025-05-20,Leveraged Index
221,TRMB,0.0,0.0,-0.29512334347679503,0.0,7945.0,0.0,BEARISH,2025-05-21,2025-05-20,Other
222,TSLA,0.0,0.0,-0.7209801577947854,0.0,8340844.0,0.0,BEARISH,2025-05-21,2025-05-20,EV
223,TSM,0.0,0.0,-0.43946755053725717,0.0,1812387.0,0.0,BEARISH,2025-05-21,2025-05-20,Semiconductor
224,TTD,0.0,0.0,-0.6454360313735362,0.0,555894.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
225,TTWO,0.0,0.0,-0.3348213268495916,0.0,141676.0,0.0,BEARISH,2025-05-21,2025-05-20,Gaming
197,SKLZ,0.0,0.0,-0.6208350956669562,0.0,2637.0,0.0,BEARISH,2025-05-21,2025-05-20,Gaming
257,XPEV,0.0,0.0,-0.6544970992598894,0.0,501851.0,0.0,BEARISH,2025-05-21,2025-05-20,EV
258,YUM,0.0,0.0,-0.12595217721099852,0.0,43584.0,0.0,BEARISH,2025-05-21,2025-05-20,Restaurant
212,TCMD,0.0,0.0,-0.9513179149138622,0.0,3747.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
245,WRD,0.0,0.0,-1.3878192549226722,0.0,30548.0,0.0,BEARISH,2025-05-21,2025-05-20,Rideshare
247,XLB,0.0,0.0,-0.3589729629903359,0.0,292207.0,0.0,BEARISH,2025-05-21,2025-05-20,Materials
248,XLE,0.0,0.0,-0.2981517080707873,0.0,2237613.0,0.0,BEARISH,2025-05-21,2025-05-20,Energy
249,XLF,0.0,0.0,-0.3009383852700556,0.0,5153517.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
250,XLI,0.0,0.07491286679103937,-0.3022632317659794,0.07491286679103937,1358242.0,0.0,BEARISH,2025-05-21,2025-05-20,Industrials
256,XLY,0.0,0.0,-0.3401531282147671,0.0,342071.0,0.0,BEARISH,2025-05-21,2025-05-20,Consumer Discretionary
255,XLV,0.0,0.0,-0.27373971584552415,0.0,449106.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
253,XLRE,0.0,0.0,-0.2674867419877486,0.0,49117.0,0.0,BEARISH,2025-05-21,2025-05-20,Real Estate
12,AMGN,0.0,0.0,-0.2632910842618794,0.0,143279.0,0.0,BEARISH,2025-05-21,2025-05-20,Biotech
13,AMZN,0.0,0.0,-0.3661003056411454,0.0,4050944.0,0.0,BEARISH,2025-05-21,2025-05-20,Other
16,ARM,0.0,0.0,-0.5055785823510981,0.0,821400.0,0.0,BEARISH,2025-05-21,2025-05-20,Semiconductor
11,AMD,0.0,0.0,-0.4458265617497954,0.0,3758087.0,0.0,BEARISH,2025-05-21,2025-05-20,Semiconductor
8,AFRM,0.0,0.0,-0.6534599172910202,0.0,455333.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
10,AMC,0.0,0.0,-1.4602648677450152,0.0,1206481.0,0.0,BEARISH,2025-05-21,2025-05-20,Entertainment
5,ACHR,0.0,0.0,-1.2393105377087292,0.0,639034.0,0.0,BEARISH,2025-05-21,2025-05-20,eVTOL
4,ABT,0.0,0.0,-0.2544304393841331,0.0,182809.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
104,INTC,-14.22222222222222,-0.014753342554172428,-0.558168653935476,0.014753342554172428,5215309.0,-0.027270143000581983,BEARISH,2025-05-21,2025-05-20,Semiconductor
128,MARA,-8.896210873146607,-0.003594428635614791,-1.020567251488518,0.003594428635614791,1882448.0,-0.04725873369753963,BEARISH,2025-05-21,2025-05-20,Crypto
48,COST,-3.6688617121354654,-0.001494444689260882,-0.28567931331404556,-0.001494444689260882,269885.0,-0.13594166819702708,BEARISH,2025-05-21,2025-05-20,Retail
236,VALE,-23.529411764705884,-0.09928021841648052,-0.4808818781521954,-0.09928021841648052,1629542.0,-0.14439279113214562,BEARISH,2025-05-21,2025-05-20,Mining
159,PANW,-13.248898678414097,-0.003910536800004161,-0.2735305324298629,-0.003910536800004161,590407.0,-0.22440280481793232,BEARISH,2025-05-21,2025-05-20,Software
69,DKNG,-65.0,-0.020806658130601792,-0.4530816069962701,-0.020806658130601792,2382496.0,-0.2728231233126939,BEARISH,2025-05-21,2025-05-20,Sports Betting
246,XBI,-55.55555555555556,-0.027827166765444642,-0.2551340752986397,-0.027827166765444642,628018.0,-0.8846172491163559,BEARISH,2025-05-21,2025-05-20,Biotech
188,SBUX,-53.96284829721367,-0.009782967421539824,-0.37747658140037266,0.009782967421539824,605727.0,-0.8908773803580435,BEARISH,2025-05-21,2025-05-20,Restaurant
93,GSK,-37.5,-0.11432926829268293,-0.3588380171259438,-0.11432926829268293,108524.0,-3.4554568574693154,BEARISH,2025-05-21,2025-05-20,Healthcare
3,ABNB,-166.66666666666669,-0.08234519104084323,-0.37659745100511394,-0.08234519104084323,309428.0,-5.38628264625912,BEARISH,2025-05-21,2025-05-20,Travel & Leisure
218,TMUS,-267.8005865102639,-0.027895894428152487,-0.2322304260410309,-0.027895894428152487,191377.0,-13.993352728398076,BEARISH,2025-05-21,2025-05-20,Telecom
35,CAVA,-968.9119170984457,-0.10718052180292541,-0.44946827652315124,0.10718052180292541,189905.0,-51.02087449506046,BEARISH,2025-05-21,2025-05-20,Restaurant
204,SPGI,-433.46669511718056,-0.6201240273493284,-0.14939562236562134,0.6201240273493284,29829.0,-145.3172064491537,BEARISH,2025-05-21,2025-05-20,Business Services
23,BHP,-5414.634146341464,-0.32001383843625675,-0.23962530610429478,-0.32001383843625675,91425.0,-592.2487444726786,BEARISH,2025-05-21,2025-05-20,Mining
