,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_previous,normalized_score,sentiment,sector
22,MA,408633.90803112695,6.185811909552218,-0.004798283466429664,-2.3108813822394363,138617.0,29479.350154102816,BULLISH,Financials
39,RDDT,951354.4868336198,10.165063689215827,0.01588194847443289,1.3787045817670396,350004.0,27181.24612386201,BULLISH,Social Media
62,XLK,1002020.3378826425,14.365858864367247,-0.010451219808713353,5.108674405324044,393317.0,25476.15124397477,BULLISH,Technology
23,MARA,4578073.986454252,7.160884380491143,0.1766396956108941,2.4883713253234707,1851006.0,24732.896524669566,BULLISH,Crypto
15,GOOGL,7344850.142820092,6.375816560602357,-0.000143188528495362,2.6622198651080065,3465628.0,21193.417593636976,BULLISH,Technology
12,DIS,1800217.326703404,7.467695467278049,0.019154576044380665,1.1270296893122984,940649.0,19138.034768584286,BULLISH,Entertainment
59,XLE,3932819.336483351,10.806497178896345,-0.041663754852524694,3.4340192301704406,2431058.0,16177.398221199786,BULLISH,Energy
49,TNA,479403.7180335111,8.67720569197146,0.02709618236074196,-0.668085242700829,306884.0,15621.658934109015,BULLISH,Leveraged Index
8,CPRT,58804.4739006532,2.510816593759317,-0.0036681796304281616,-0.46441018173881443,42237.0,13922.502521640552,BULLISH,Auto Services
67,XLY,416714.6801094124,7.631562160529729,-0.012923846719718657,0.17536303318258228,351058.0,11870.251642446901,BULLISH,Consumer Discretionary
2,ADBE,304776.1353798329,5.878275107932737,-0.008461709941487103,-0.30823297931025395,317343.0,9603.997421711929,BULLISH,Software
24,MBLY,331986.05228847574,3.5391620228592062,0.02917381543555113,-0.1422162308996801,348261.0,9532.679579065003,BULLISH,Automotive Tech
56,WGS,31492.9372756517,1.2484957538743335,0.06408959548063597,-1.6264216860516068,39636.0,7945.538721276542,BULLISH,Biotech
54,V,258085.29198539708,5.520808534888151,-0.016338983536405425,-4.289579809423292,329246.0,7838.676612180469,BULLISH,Financials
19,IWM,6433458.696450494,7.0437139557684585,0.0004327387024611197,-3.0452745426156023,12274143.0,5241.472823357602,BULLISH,Index
60,XLF,2813589.249943579,5.749875103775547,-0.04976048537189195,-1.5825187299645969,5429522.0,5182.020166680564,BULLISH,Financials
48,TCMD,1305.7149734323643,25.160648016799726,0.05633952652302193,25.160648016799726,3434.0,3802.3150070831803,BULLISH,Healthcare
65,XLU,195784.4766653666,2.3833711763253254,-0.007671811551874335,-2.6320791611513727,664641.0,2945.7177132522156,BULLISH,Utilities
53,U,193476.36210654047,4.518855056044156,0.008236884504169434,-0.9831484107854331,661550.0,2924.5916726859723,BULLISH,Software
16,GRAB,220270.85057508154,7.671479238569862,0.10574570223721594,2.697022246917097,990632.0,2223.5386155008273,BULLISH,Rideshare
58,XLB,63966.00373858699,1.3632795469519792,-0.046471119650262724,-0.6771735798743654,549848.0,1163.3397545973976,BULLISH,Materials
43,SGI,682.7074939190697,0.725977650845195,0.052670062759049965,0.5485483131105134,20224.0,337.5729301419451,BULLISH,Technology
47,SRPT,-9546.263449539767,-2.235467718383088,0.1561381891775922,-1.681245204812916,113110.0,-843.9805012412488,BEARISH,Biotech
26,MRNA,-184399.5623595361,-0.1318454273542409,0.02075891125801282,-2.3386892545567175,847813.0,-2175.002770180878,BEARISH,Biotech
64,XLRE,-18014.6800470718,-2.753210728150733,-0.1141571684503555,-2.091199359042695,55653.0,-3236.9647722623754,BEARISH,Real Estate
18,IBB,-51560.27095656811,-3.464569285840947,-0.02033114560406907,-1.7701026624724705,129467.0,-3982.502951066149,BEARISH,Biotech
9,CSIQ,-30584.991300457797,3.0251713440766617,0.19409005243901603,2.4962482808356454,76237.0,-4011.8303842566993,BEARISH,Clean Energy
36,PM,-115237.98990019121,-2.502759600146917,-0.001274355935277923,-0.6507476338547521,237982.0,-4842.298573009354,BEARISH,Consumer Goods
32,NVAX,-157625.4587490791,-1.5160106644837947,-0.05222103879885934,-4.0287533795267745,301210.0,-5233.075221575615,BEARISH,Biotech
55,VKTX,-225015.74381575815,-4.056069693843376,0.08050815219311004,-1.9440670978151962,209261.0,-10752.87530002046,BEARISH,Biotech
63,XLP,-642304.887058102,-1.4481470638693414,-0.11265112792468461,2.0603494884170774,471820.0,-13613.345917046798,BEARISH,Consumer Staples
27,MSFT,-3288882.573165071,4.646188255537618,-0.004469087715740121,-1.9971135741152501,2231314.0,-14739.66717891373,BEARISH,Technology
11,DIA,-628885.9376082537,1.751706103600779,-0.013346514788319868,-3.4125798142149537,398744.0,-15771.6714886808,BEARISH,Index
57,XBI,-1709548.1443161024,-4.282629335294956,0.008253226454174242,-1.1789171941265324,747679.0,-22864.73398766185,BEARISH,Biotech
34,PDYN,-23866.74366912094,-6.1551714182044215,0.20676839130108163,-1.915033443154183,7192.0,-33185.12745984558,BEARISH,Technology
7,COST,-1386821.7502335615,-4.575841225855012,0.020014107449191566,1.5645587754163728,263460.0,-52638.7971697245,BEARISH,Retail
66,XLV,-2214558.5230347803,-15.567134323672537,-0.026539160195789196,1.0879271507261168,411981.0,-53753.899403972035,BEARISH,Healthcare
44,SGMO,-558541.4859028563,-16.576109708036316,0.2991432053301412,-11.981107131139366,93650.0,-59641.37596399961,BEARISH,Biotech
