,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_evening,normalized_score,sentiment,sector
29,MU,94.85626585103023,0.03529607551063883,-0.4962485875370621,0.02343183597800884,1969325.0,0.48166892641402625,BULLISH,Semiconductor
27,MSFT,41.86383389666828,0.01622000538421863,-0.31285041797618723,0.01622000538421863,2231314.0,0.18761964428434671,BULLISH,Technology
59,XLE,30.681690140845078,0.13344506660122063,-0.3454481161262988,0.04254842046843487,2431058.0,0.12620714989459353,BULLISH,Energy
4,AMZN,41.00433973961563,0.02124577188581121,-0.3805747456150351,-0.02124577188581121,4186570.0,0.09794256333852207,BULLISH,Other
1,ACHR,0.0,0.0,-1.3691819002904646,0.0,506202.0,0.0,BEARISH,eVTOL
53,U,0.0,0.0,-0.6546867180262357,0.0,661550.0,0.0,BEARISH,Software
48,TCMD,0.0,0.0,-1.9509806944502162,0.0,3434.0,0.0,BEARISH,Healthcare
44,SGMO,0.0,0.0,-1.9066244802167338,0.0,93650.0,0.0,BEARISH,Biotech
47,SRPT,0.0,0.0,-0.8980627460724843,0.0,113110.0,0.0,BEARISH,Biotech
43,SGI,0.0,0.0,-0.28268882952275165,0.0,20224.0,0.0,BEARISH,Technology
23,MARA,0.0,0.0,-0.9934272425615633,0.0,1851006.0,0.0,BEARISH,Crypto
32,NVAX,0.0,0.0,-1.3244332293330672,0.0,301210.0,0.0,BEARISH,Biotech
35,PLTR,0.0,0.0,-0.7689807089933621,0.0,3529296.0,0.0,BEARISH,Software
20,JOBY,0.0,0.0,-0.9312304610095047,0.0,200093.0,0.0,BEARISH,eVTOL
16,GRAB,0.0,0.0,-1.5662132039595171,0.0,990632.0,0.0,BEARISH,Rideshare
9,CSIQ,0.0,0.34486061883322155,-1.0387960173322772,0.34486061883322155,76237.0,0.0,BEARISH,Clean Energy
5,BAC,0.0,0.06395792989500239,-0.3224655338987771,-0.06395792989500239,3057901.0,0.0,BEARISH,Financials
18,IBB,0.0,0.0,-0.21390644278504795,0.0,129467.0,0.0,BEARISH,Biotech
21,JPM,0.0,0.04105190672354851,-0.3086992823917798,-0.04105190672354851,702925.0,0.0,BEARISH,Financials
24,MBLY,0.0,0.0,-0.769078871230746,0.0,348261.0,0.0,BEARISH,Automotive Tech
34,PDYN,0.0,0.0,-1.3800664709003156,0.0,7192.0,0.0,BEARISH,Technology
66,XLV,0.0,0.11449835408616,-0.2836636435007063,-0.11449835408616,411981.0,0.0,BEARISH,Healthcare
60,XLF,0.0,0.07585357582680398,-0.3454175635191888,-0.07585357582680398,5429522.0,0.0,BEARISH,Financials
56,WGS,0.0,0.0,-0.9482293046481164,0.0,39636.0,0.0,BEARISH,Biotech
55,VKTX,0.0,0.0,-0.9943465905584634,0.0,209261.0,0.0,BEARISH,Biotech
63,XLP,0.0,0.0,-0.293607283180612,0.0,471820.0,0.0,BEARISH,Consumer Staples
49,TNA,0.0,0.0,-0.8772907618424982,0.0,306884.0,0.0,BEARISH,Leveraged Index
54,V,0.0,0.030666738956585383,-0.2670488308534211,-0.030666738956585383,329246.0,0.0,BEARISH,Financials
52,TSM,0.0,0.0,-0.4483658011224877,0.0,1366615.0,0.0,BEARISH,Semiconductor
3,AMD,-0.8975777695807254,-0.0004530932708635666,-0.45183008706629607,0.0004530932708635666,3779296.0,-0.002374986689533515,BEARISH,Semiconductor
26,MRNA,-62.5,-0.08012820512820513,-0.5951300587502504,-0.08012820512820513,847813.0,-0.7371908663820913,BEARISH,Biotech
58,XLB,-51.05892615292795,-0.0684242319940234,-0.405701068961324,-0.0684242319940234,549848.0,-0.9286007433495793,BEARISH,Materials
7,COST,-30.493218249075227,0.018932948700185175,-0.27479645974258693,0.018932948700185175,263460.0,-1.1574135826719514,BEARISH,Retail
15,GOOGL,-438.66137066162685,-0.018523458600503924,-0.35325082300578464,-0.018523458600503924,3465628.0,-1.2657485761934828,BEARISH,Technology
57,XBI,-212.32476917380345,-0.09249507474435034,-0.26567862214695587,-0.08099555676154833,747679.0,-2.8397851106397725,BEARISH,Biotech
31,NOW,-16999.137855763427,-3.2295302142634776,-0.3537288976207948,3.4020116998920265,110007.0,-1545.2778328436762,BEARISH,Software
6,CAVA,-25430.676614355543,-0.09441850767596936,-0.5733630521407286,-0.1330696439827984,164551.0,-1545.458648951118,BEARISH,Restaurant
