,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_previous,normalized_score,sentiment,trading_date,prev_trading_date
250,XLI,-105534.05617389573,-2.6913085326716013,0.021993905672490207,0.30996497681265067,1368425.0,-771.208185862548,BEARISH,2025-05-23,2025-05-22
80,F,-458702.63331584254,-1.858198310069496,0.025011211798086467,0.25877934955441906,4708268.0,-974.2492001641422,BEARISH,2025-05-23,2025-05-22
149,NSC,-1985.3057753862806,-0.8965054960328181,0.0029916549943021674,-0.5762090542712935,20096.0,-987.9109152997017,BEARISH,2025-05-23,2025-05-22
69,DKNG,-244710.84126454394,-2.739742545475564,0.01671715342017256,2.711810436904409,2372732.0,-1031.3463183559877,BEARISH,2025-05-23,2025-05-22
136,MRK,-74485.80103870755,-0.5696160909633821,0.014199901474450024,-2.284112592505897,662147.0,-1124.9133657436723,BEARISH,2025-05-23,2025-05-22
94,GTLB,-12024.06161198024,-2.340367204996887,0.014407542070347624,-0.6435375846570572,105196.0,-1143.0150967698619,BEARISH,2025-05-23,2025-05-22
97,HON,-21682.08690988804,-1.8761124601511752,0.007745932207812063,-1.5184464501930046,180212.0,-1203.1433483834617,BEARISH,2025-05-23,2025-05-22
44,CMCSA,-78928.76175296267,-4.327128467527339,0.021941117974276562,-1.2282462594311006,606513.0,-1301.3531738472657,BEARISH,2025-05-23,2025-05-22
22,BGFV,-1983.6330935251804,-3.575539568345325,0.07291637369791669,-2.4244604316546767,15087.0,-1314.796244134142,BEARISH,2025-05-23,2025-05-22
102,IBM,-36139.58543403429,-2.4857966148564143,0.005917061319939611,0.11448531408379382,270945.0,-1333.8347426243072,BEARISH,2025-05-23,2025-05-22
155,OKTA,-19459.897534534637,0.5890179078758362,0.018650852353933316,0.9240131379653421,143167.0,-1359.2446258240122,BEARISH,2025-05-23,2025-05-22
73,EA,-20252.410353336087,-2.749893007642612,0.009813582699261185,0.19621628968295465,144258.0,-1403.9020611221624,BEARISH,2025-05-23,2025-05-22
118,LAZR,-29775.05630884905,-14.396341048639338,0.11759748110089976,8.954349348135029,203391.0,-1463.9318509102688,BEARISH,2025-05-23,2025-05-22
99,HSBC,-14032.383551278463,-2.168852403475198,0.04712332912896603,0.960140468353639,88582.0,-1584.1122972249964,BEARISH,2025-05-23,2025-05-22
178,RCL,-21600.01003191014,-1.285948612140852,0.005964471117655443,0.8771873251409694,135747.0,-1591.196124548619,BEARISH,2025-05-23,2025-05-22
167,PLD,-11584.460801120133,-2.550276808759701,0.008622728628645934,0.8216227651485241,70312.0,-1647.5794745022376,BEARISH,2025-05-23,2025-05-22
130,MCD,-33319.395076390974,0.2507719303270744,0.0050998555101150565,-1.2849176404866125,197956.0,-1683.1717693018136,BEARISH,2025-05-23,2025-05-22
