,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_previous,normalized_score,sentiment,trading_date,prev_trading_date
235,V,-146996.40044174826,-0.2525573165633398,-0.007593689993581465,-1.0197891099906848,297918.0,-4934.122827145331,BEARISH,2025-05-20,2025-05-19
16,ARM,-409065.63736779464,-3.3932337206412,-0.012252207864281817,-1.4480248925900177,809199.0,-5055.192077199733,BEARISH,2025-05-20,2025-05-19
131,MDB,-99173.94666481747,-10.212677825745416,-1.5496341871185466e-05,9.431714950489917,192659.0,-5147.641515050814,BEARISH,2025-05-20,2025-05-19
257,XPEV,-272189.08413043193,-4.220806143874228,0.01994632701413519,-3.2213745523844914,479938.0,-5671.338467269355,BEARISH,2025-05-20,2025-05-19
161,PATH,-190627.3776870381,-4.272806051284179,0.004591775697072337,-1.090215056175237,330938.0,-5760.2142300684145,BEARISH,2025-05-20,2025-05-19
47,COP,-205260.10961829007,-4.098227054323296,-0.005817294899283103,-1.787546821687733,353411.0,-5807.971727486979,BEARISH,2025-05-20,2025-05-19
55,CRWD,-215571.66452774953,-0.8620436431344455,-0.002397306376165315,1.8149298856909009,370612.0,-5816.640166204806,BEARISH,2025-05-20,2025-05-19
109,ISRG,-43925.62841497941,-2.8043629278626456,-0.020542530668065166,-1.1396503532665228,73358.0,-5987.844327132611,BEARISH,2025-05-20,2025-05-19
148,NOW,-56955.1172990233,-0.6145699789591931,0.011113452938528315,-1.0824663083089205,94421.0,-6032.039196685409,BEARISH,2025-05-20,2025-05-19
213,TEAM,-42078.836164648805,-2.315576224500669,0.01842659484605593,-1.146621798352787,66400.0,-6337.174121182048,BEARISH,2025-05-20,2025-05-19
126,MA,-91537.2114693657,-3.6093877132455336,0.0020658768573939877,-1.334227283248152,136548.0,-6703.665485350623,BEARISH,2025-05-20,2025-05-19
212,TCMD,-2610.9715993159252,1.2229504448908386,0.12186978309044474,-0.6418514199110265,3767.0,-6931.169629190138,BEARISH,2025-05-20,2025-05-19
138,MS,-422693.87846025475,-4.232927091269793,0.016008761074810248,-1.7057835789014508,590892.0,-7153.487920978026,BEARISH,2025-05-20,2025-05-19
244,WMT,-1206132.204099908,-3.8648592036316827,-0.037942994353454655,1.3959287502513038,1671538.0,-7215.703167381824,BEARISH,2025-05-20,2025-05-19
34,CAT,-129782.74610973218,-2.0653355185922844,-0.018612809319848544,-1.146914022500749,177385.0,-7316.444237660015,BEARISH,2025-05-20,2025-05-19
54,CROX,-46622.78211177383,-4.512826673766721,-0.026939479911456902,-0.9125066796771296,62086.0,-7509.387319488102,BEARISH,2025-05-20,2025-05-19
259,ZM,-183145.26379599803,-2.5944060325453724,0.00025135692450836244,-2.0630331027904982,241482.0,-7584.22009905492,BEARISH,2025-05-20,2025-05-19
128,MARA,-1402527.728087514,-0.5630963428997209,-0.008243747770182299,-0.9451469433365123,1801718.0,-7784.390942908456,BEARISH,2025-05-20,2025-05-19
9,AI,-288018.7248430876,-0.22460170046015446,-0.009132715090032202,-2.301656367676639,362792.0,-7938.949173164999,BEARISH,2025-05-20,2025-05-19
118,LAZR,-164404.30003309515,-5.735393680405127,-0.16155752057343134,-0.0035236735441255282,205294.0,-8008.236969083127,BEARISH,2025-05-20,2025-05-19
102,IBM,-231950.5870302038,-6.155879295202441,-0.02486224982303387,2.5752059487977865,274707.0,-8443.56303371242,BEARISH,2025-05-20,2025-05-19
36,CCL,-1019742.1058786954,-6.85147801762473,-0.031415141493469696,0.22766878994210346,1187406.0,-8587.981750797077,BEARISH,2025-05-20,2025-05-19
178,RCL,-125296.51847910084,-3.313158531266398,-0.017324279830905218,0.8818063357521972,137445.0,-9116.120519415099,BEARISH,2025-05-20,2025-05-19
57,CSCO,-958537.5740793075,-6.292851512813022,0.003450539345584377,0.29561759740593574,1048809.0,-9139.295849666694,BEARISH,2025-05-20,2025-05-19
60,CVX,-587173.6188852751,-2.0964934090745566,-0.004295848189443153,-0.13731022464412435,607227.0,-9669.754785035499,BEARISH,2025-05-20,2025-05-19
7,ADBE,-281367.5514580204,-1.8075008138421624,-0.011919243679589794,0.035664285002252626,289476.0,-9719.892200321285,BEARISH,2025-05-20,2025-05-19
181,RIOT,-1170727.9025179932,-2.4362019098333283,0.014004101270759616,-2.0010613978402425,1191672.0,-9824.246122406108,BEARISH,2025-05-20,2025-05-19
92,GS,-250639.35459264842,-1.9995038365810847,-2.220171126798277e-05,-1.9067676854874127,254953.0,-9830.80625027548,BEARISH,2025-05-20,2025-05-19
229,UAL,-678667.7420424311,-6.270086971920478,0.008685496238988108,-0.25384442153729003,670797.0,-10117.334186682874,BEARISH,2025-05-20,2025-05-19
64,DE,-73309.28277801602,-1.559903147144747,-0.01519820322048421,-1.1258268903427433,72051.0,-10174.637795175086,BEARISH,2025-05-20,2025-05-19
45,CMG,-1081264.8973398241,-0.7294835370664139,-0.002999812952716471,0.5824360192835898,1060303.0,-10197.69723692024,BEARISH,2025-05-20,2025-05-19
199,SNAP,-1043268.1420270937,-3.2001239347278347,0.030270445741284763,-0.08693110076092406,980043.0,-10645.12620392262,BEARISH,2025-05-20,2025-05-19
18,AXP,-216465.3153310248,-4.40185334490852,-0.011709880511424324,-0.9337544591323707,200177.0,-10813.695645904612,BEARISH,2025-05-20,2025-05-19
107,IRBT,-119641.16110190788,0.29671331657495287,0.014219456215089021,0.7018820896866201,106463.0,-11237.816058340257,BEARISH,2025-05-20,2025-05-19
228,U,-2695284.0225070897,0.4561710223561731,-0.045827009286163865,-2.9883860505967488,2398184.0,-11238.854160094012,BEARISH,2025-05-20,2025-05-19
168,PLTR,-3743648.905321638,-2.1694454368110376,-0.0007170989754662568,-0.9645601495119845,3226458.0,-11602.968039012558,BEARISH,2025-05-20,2025-05-19
139,MSFT,-2476608.532802337,-0.6131639113638563,-0.010489677096991338,-1.5181172213462577,2118714.0,-11689.206437500941,BEARISH,2025-05-20,2025-05-19
152,NVDA,-26326177.603686843,-1.0344704835664793,-0.012460642557364043,-1.620448134036939,21497060.0,-12246.408394304544,BEARISH,2025-05-20,2025-05-19
191,SERV,-139001.4368770889,-3.0032990744250334,0.07609072505321952,-2.3208686709129425,101865.0,-13645.652272820784,BEARISH,2025-05-20,2025-05-19
5,ACHR,-811977.7276462524,2.341679728477486,-0.06016243190456083,5.566027669762853,589181.0,-13781.464908852327,BEARISH,2025-05-20,2025-05-19
233,UPS,-583109.9119120486,-5.5305378945733334,-0.006686122777035366,-1.5236911744388444,382903.0,-15228.658744174076,BEARISH,2025-05-20,2025-05-19
30,BRK-B,-686312.0636713349,-5.464799589435331,-0.004192099980032205,-1.1449182564507452,430517.0,-15941.578698897718,BEARISH,2025-05-20,2025-05-19
130,MCD,-333453.127247746,-4.521783114455647,0.001994070693579347,2.592886145373064,192617.0,-17311.718448929532,BEARISH,2025-05-20,2025-05-19
247,XLB,-506200.1638070426,-12.052057181259917,0.017902269711938236,13.79581199400867,292245.0,-17321.08894273786,BEARISH,2025-05-20,2025-05-19
50,CPRT,-66124.16548316706,-4.763371022080624,-0.010698284394576246,0.5706000344596843,37386.0,-17686.87890738968,BEARISH,2025-05-20,2025-05-19
133,META,-3605561.792227842,-1.7529285046049063,0.0006538380962098135,-1.91562061536983,2010017.0,-17937.966655146905,BEARISH,2025-05-20,2025-05-19
11,AMD,-6892775.598482426,-5.942418471260907,-0.013987562313242856,-3.9948928159423227,3691048.0,-18674.304962933093,BEARISH,2025-05-20,2025-05-19
46,COIN,-2141669.1392744584,-1.8790828028548023,-0.01963903267165675,-3.9182418357690074,1099299.0,-19482.134881178445,BEARISH,2025-05-20,2025-05-19
120,LLY,-750831.595966437,-3.359528647488118,-0.006015385689672913,-1.0368365614192114,379618.0,-19778.608916501245,BEARISH,2025-05-20,2025-05-19
84,FUBO,-850846.6682079915,3.635663754509646,0.019373995321085136,2.8181316661546862,421644.0,-20179.266590014122,BEARISH,2025-05-20,2025-05-19
175,QQQ,-17291707.216580376,-1.3397394439429466,0.0026341174743925396,-3.567551677647192,8519958.0,-20295.531053768547,BEARISH,2025-05-20,2025-05-19
218,TMUS,-401120.3453606086,-9.172212942166098,-0.001988126126670837,5.256416579056959,190023.0,-21109.041819180235,BEARISH,2025-05-20,2025-05-19
15,APP,-612590.6748013875,-1.6864755311144546,0.011516046700703728,-1.1448235421762236,277947.0,-22039.83762376955,BEARISH,2025-05-20,2025-05-19
206,SPOT,-256539.00015147164,-0.9815514106138444,-0.014662940072335621,-2.3575660421523357,113214.0,-22659.653413135446,BEARISH,2025-05-20,2025-05-19
196,SHOP,-1294809.8338241312,-12.81831076518737,0.020688793763257354,0.948458053832885,541431.0,-23914.586232116948,BEARISH,2025-05-20,2025-05-19
35,CAVA,-464851.8994046632,-8.713661099258923,-0.02602678788615539,-5.497030311839885,177898.0,-26130.24876078782,BEARISH,2025-05-20,2025-05-19
201,SOFI,-7797069.123246446,-7.6388002286567,-0.0737086225278077,-1.3593133046734538,2978752.0,-26175.623627769095,BEARISH,2025-05-20,2025-05-19
13,AMZN,-10513827.579828627,-4.546962247885683,-0.004384638569020684,-0.5929636974487278,3957620.0,-26566.036102073038,BEARISH,2025-05-20,2025-05-19
234,UPST,-827337.551896288,-4.986696866963258,-0.020024234330952156,-3.6447829712660123,285132.0,-29015.94882006537,BEARISH,2025-05-20,2025-05-19
59,CVNA,-1065816.172638076,-3.6507544374855225,-0.014285434039875434,-1.1027979262367835,365969.0,-29123.127167549053,BEARISH,2025-05-20,2025-05-19
220,TQQQ,-3122713.2817218318,-16.73072678600881,-0.0332641814796005,12.618099226682519,992021.0,-31478.298158222777,BEARISH,2025-05-20,2025-05-19
158,OUST,-84453.82344150299,-8.007642122324532,-0.04043338417746805,-5.789083453688425,26133.0,-32316.926277696013,BEARISH,2025-05-20,2025-05-19
245,WRD,-95508.7873863377,-4.81225381912665,0.03795632189692284,-1.6599429780885602,28661.0,-33323.606080156904,BEARISH,2025-05-20,2025-05-19
69,DKNG,-7945322.562138832,-15.477728300487227,-0.01127943030636992,5.36805535853633,2347516.0,-33845.658824642014,BEARISH,2025-05-20,2025-05-19
8,AFRM,-1524973.027563005,-12.863794603678299,-0.04715022563766938,-2.0556905734267885,448000.0,-34039.576508102786,BEARISH,2025-05-20,2025-05-19
1,AAPL,-16621299.767610602,-4.864526142262753,0.002617440150526703,0.9838913102553086,4786498.0,-34725.38747036059,BEARISH,2025-05-20,2025-05-19
132,MDT,-743555.149520735,0.791539715500618,0.061969028610200094,2.4124729999851744,207295.0,-35869.420368109946,BEARISH,2025-05-20,2025-05-19
96,HIMS,-2525170.9582528765,-2.880218499480628,-0.011926846917067151,-1.7454944117791127,665399.0,-37949.72577735879,BEARISH,2025-05-20,2025-05-19
122,LOW,-462654.9439252527,-2.3008107071271793,-0.005760912111400698,-4.8090288257065685,114825.0,-40292.17887439605,BEARISH,2025-05-20,2025-05-19
207,SPY,-62074751.618360594,-1.786681296617319,-0.0033270605866959394,-4.17558339572547,15241880.0,-40726.44031993468,BEARISH,2025-05-20,2025-05-19
151,NVAX,-1184606.2528529896,-2.555682580793751,0.07551719825561104,-8.741948950372112,287878.0,-41149.59298220043,BEARISH,2025-05-20,2025-05-19
198,SMCI,-11821881.19519332,-6.931809680999455,-0.05750877999946032,-5.498580979345881,2612735.0,-45247.14980736018,BEARISH,2025-05-20,2025-05-19
214,TEM,-1516418.5384019874,-1.139889942383431,-0.049744216555223736,-2.468029759959975,284014.0,-53392.38693874201,BEARISH,2025-05-20,2025-05-19
179,RDDT,-2303755.0144983316,-13.502326184372189,-0.021846382821772804,-0.8889349174843523,418161.0,-55092.53647514549,BEARISH,2025-05-20,2025-05-19
3,ABNB,-1903033.4616520007,-18.94251278143312,-0.003386126804125642,4.6465987994566476,306706.0,-62047.48070308375,BEARISH,2025-05-20,2025-05-19
95,HD,-1368268.8406012033,-9.143835407284035,-0.02157765906449544,1.2031861368265766,198460.0,-68944.31324202375,BEARISH,2025-05-20,2025-05-19
203,SPCE,-1626810.3197583687,-10.404255811533137,-0.18578842487654157,-6.047438931164752,224269.0,-72538.34991721409,BEARISH,2025-05-20,2025-05-19
89,GOOG,-11079736.012714228,-3.5391853774960675,-0.009842164569920889,-2.3156247595094355,1409875.0,-78586.65493546752,BEARISH,2025-05-20,2025-05-19
90,GOOGL,-28296818.215225868,-2.9872310917959988,-0.0026635401252238507,-1.136529359245712,3315775.0,-85339.98300616255,BEARISH,2025-05-20,2025-05-19
